"Date","Price","Open","High","Low","Change %"
"02/13/2020","-0.478","-0.434","-0.434","-0.485","-1.85%"
"02/12/2020","-0.487","-0.465","-0.462","-0.487","5.18%"
"02/11/2020","-0.463","-0.466","-0.372","-0.472","0.87%"
"02/10/2020","-0.459","-0.379","-0.279","-0.469","-1.29%"
"02/07/2020","-0.465","-0.431","-0.431","-0.475","0.87%"
"02/06/2020","-0.461","-0.460","-0.460","-0.478","-0.65%"
"02/05/2020","-0.464","-0.472","-0.443","-0.475","-1.90%"
"02/04/2020","-0.473","-0.460","-0.459","-0.473","1.50%"
"02/03/2020","-0.466","-0.475","-0.460","-0.477","-1.06%"
"01/31/2020","-0.471","-0.465","-0.465","-0.475","1.29%"
"01/30/2020","-0.465","-0.414","-0.392","-0.471","-0.21%"
"01/29/2020","-0.466","-0.461","-0.458","-0.470","1.97%"
"01/28/2020","-0.457","-0.461","-0.455","-0.466","0.88%"
"01/27/2020","-0.453","-0.262","-0.262","-0.465","-1.52%"
"01/24/2020","-0.460","-0.457","-0.367","-0.460","0.44%"
"01/23/2020","-0.458","-0.447","-0.405","-0.470","3.85%"
"01/22/2020","-0.441","-0.452","-0.441","-0.459","-3.71%"
"01/21/2020","-0.458","-0.440","-0.440","-0.461","1.10%"
"01/20/2020","-0.453","-0.453","-0.453","-0.454","-0.66%"
"01/17/2020","-0.456","-0.455","-0.455","-0.456","0.22%"
"01/16/2020","-0.455","-0.455","-0.455","-0.455","0.00%"
"01/15/2020","-0.455","-0.453","-0.453","-0.460","0.22%"
"01/14/2020","-0.454","-0.451","-0.441","-0.467","3.18%"
"01/13/2020","-0.440","-0.486","-0.440","-0.486","-9.09%"
"01/10/2020","-0.484","-0.483","-0.470","-0.488","1.47%"
"01/09/2020","-0.477","-0.495","-0.458","-0.497","0.63%"
"01/08/2020","-0.474","-0.474","-0.472","-0.505","-2.27%"
"01/07/2020","-0.485","-0.542","-0.479","-0.542","-3.96%"
"01/06/2020","-0.505","-0.490","-0.490","-0.505","3.48%"
"01/03/2020","-0.488","-0.460","-0.460","-0.543","-9.46%"
"01/02/2020","-0.539","-0.545","-0.469","-0.613","-4.01%"
"01/01/2020","-0.562","-0.562","-0.562","-0.562","4.95%"
"12/30/2019","-0.535","-0.635","-0.535","-0.635","-21.21%"
"12/27/2019","-0.679","-0.532","-0.532","-0.699","21.90%"
"12/26/2019","-0.557","-0.557","-0.557","-0.557","0.00%"
"12/25/2019","-0.557","-0.557","-0.557","-0.557","3.15%"
"12/24/2019","-0.540","-0.540","-0.540","-0.540","0.19%"
"12/23/2019","-0.539","-0.520","-0.508","-0.539","6.10%"
"12/20/2019","-0.508","-0.539","-0.503","-0.540","-5.75%"
"12/19/2019","-0.539","-0.535","-0.530","-0.539","0.37%"
"12/18/2019","-0.537","-0.508","-0.507","-0.537","5.71%"
"12/17/2019","-0.508","-0.502","-0.502","-0.525","0.40%"
"12/16/2019","-0.506","-0.519","-0.502","-0.539","-1.56%"
"12/13/2019","-0.514","-0.556","-0.512","-0.556","-1.72%"
"12/12/2019","-0.523","-0.528","-0.523","-0.559","-4.04%"
"12/11/2019","-0.545","-0.503","-0.503","-0.570","3.61%"
"12/10/2019","-0.526","-0.530","-0.293","-0.547","0.57%"
"12/09/2019","-0.523","-0.530","-0.510","-0.545","-2.24%"
"12/06/2019","-0.535","-0.530","-0.494","-0.541","0.38%"
"12/05/2019","-0.533","-0.538","-0.505","-0.538","2.70%"
"12/04/2019","-0.519","-0.517","-0.480","-0.542","5.49%"
"12/03/2019","-0.492","-0.448","-0.448","-0.534","-6.29%"
"12/02/2019","-0.525","-0.544","-0.460","-0.546","-1.87%"
"11/29/2019","-0.535","-0.514","-0.514","-0.550","-2.01%"
"11/28/2019","-0.546","-0.549","-0.519","-0.553","0.55%"
"11/27/2019","-0.543","-0.458","-0.438","-0.552","0.00%"
"11/26/2019","-0.543","-0.522","-0.509","-0.554","6.47%"
"11/25/2019","-0.510","-0.518","-0.510","-0.533","-0.20%"
"11/22/2019","-0.511","-0.518","-0.484","-0.530","0.20%"
"11/21/2019","-0.510","-0.518","-0.482","-0.534","-1.92%"
"11/20/2019","-0.520","-0.535","-0.480","-0.567","-5.11%"
"11/19/2019","-0.548","-0.621","-0.535","-0.664","-13.15%"
"11/18/2019","-0.631","-0.591","-0.591","-0.668","6.23%"
"11/15/2019","-0.594","-0.552","-0.552","-0.650","-2.30%"
"11/14/2019","-0.608","-0.545","-0.545","-0.608","11.76%"
"11/13/2019","-0.544","-0.540","-0.540","-0.547","0.93%"
"11/12/2019","-0.539","-0.524","-0.491","-0.540","3.26%"
"11/11/2019","-0.522","-0.529","-0.521","-0.576","-0.76%"
"11/08/2019","-0.526","-0.520","-0.520","-0.538","-1.31%"
"11/07/2019","-0.533","-0.533","-0.499","-0.540","0.95%"
"11/06/2019","-0.528","-0.533","-0.524","-0.533","-0.38%"
"11/05/2019","-0.530","-0.537","-0.530","-0.538","-1.30%"
"11/04/2019","-0.537","-0.528","-0.528","-0.544","4.88%"
"11/01/2019","-0.512","-0.527","-0.512","-0.527","-4.66%"
"10/31/2019","-0.537","-0.539","-0.536","-0.544","-0.74%"
"10/30/2019","-0.541","-0.555","-0.538","-0.555","-0.73%"
"10/29/2019","-0.545","-0.548","-0.542","-0.551","-1.09%"
"10/28/2019","-0.551","-0.542","-0.542","-0.556","0.18%"
"10/25/2019","-0.550","-0.551","-0.549","-0.554","-0.18%"
"10/24/2019","-0.551","-0.568","-0.549","-0.568","-1.61%"
"10/23/2019","-0.560","-0.560","-0.558","-0.562","-0.18%"
"10/22/2019","-0.561","-0.560","-0.556","-0.563","0.54%"
"10/21/2019","-0.558","-0.556","-0.556","-0.560","0.36%"
"10/18/2019","-0.556","-0.557","-0.553","-0.558","0.91%"
"10/17/2019","-0.551","-0.547","-0.545","-0.551","0.55%"
"10/16/2019","-0.548","-0.547","-0.546","-0.557","7.66%"
"10/15/2019","-0.509","-0.488","-0.487","-0.518","-1.36%"
"10/14/2019","-0.516","-0.514","-0.492","-0.517","4.67%"
"10/11/2019","-0.493","-0.451","-0.451","-0.520","1.02%"
"10/10/2019","-0.488","-0.384","-0.384","-0.488","5.40%"
"10/09/2019","-0.463","-0.466","-0.384","-0.469","-0.64%"
"10/08/2019","-0.466","-0.384","-0.384","-0.474","-1.69%"
"10/07/2019","-0.474","-0.462","-0.446","-0.481","-0.42%"
"10/04/2019","-0.476","-0.455","-0.455","-0.478","3.03%"
"10/03/2019","-0.462","-0.442","-0.442","-0.470","0.00%"
"10/02/2019","-0.462","-0.431","-0.421","-0.528","-9.41%"
"10/01/2019","-0.510","-0.538","-0.510","-0.544","-4.32%"
"09/30/2019","-0.533","-0.534","-0.471","-0.534","6.39%"
"09/27/2019","-0.501","-0.501","-0.501","-0.501","-4.02%"
"09/26/2019","-0.522","-0.479","-0.477","-0.525","24.88%"
"09/25/2019","-0.418","-0.463","-0.418","-0.504","-15.38%"
"09/24/2019","-0.494","-0.495","-0.489","-0.504","1.02%"
"09/23/2019","-0.489","-0.510","-0.489","-0.512","-1.21%"
"09/20/2019","-0.495","-0.494","-0.492","-0.537","2.27%"
"09/19/2019","-0.484","-0.533","-0.484","-0.533","-1.22%"
"09/18/2019","-0.490","-0.481","-0.475","-0.533","0.41%"
"09/17/2019","-0.488","-0.512","-0.487","-0.589","-8.10%"
"09/16/2019","-0.531","-0.549","-0.510","-0.552","-1.85%"
"09/13/2019","-0.541","-0.540","-0.422","-0.557","-2.87%"
"09/12/2019","-0.557","-0.582","-0.549","-0.590","-3.30%"
"09/11/2019","-0.576","-0.573","-0.538","-0.584","-0.17%"
"09/10/2019","-0.577","-0.572","-0.571","-0.583","1.05%"
"09/09/2019","-0.571","-0.560","-0.559","-0.579","1.78%"
"09/06/2019","-0.561","-0.538","-0.535","-0.574","4.66%"
"09/05/2019","-0.536","-0.547","-0.536","-0.554","-1.65%"
"09/04/2019","-0.545","-0.523","-0.520","-0.548","4.21%"
"09/03/2019","-0.523","-0.520","-0.514","-0.530","-0.19%"
"09/02/2019","-0.524","-0.524","-0.510","-0.529","0.96%"
"08/30/2019","-0.519","-0.524","-0.507","-0.536","-0.95%"
"08/29/2019","-0.524","-0.514","-0.503","-0.529","0.00%"
"08/28/2019","-0.524","-0.507","-0.507","-0.525","2.75%"
"08/27/2019","-0.510","-0.518","-0.501","-0.518","2.00%"
"08/26/2019","-0.500","-0.522","-0.499","-0.522","-4.03%"
"08/23/2019","-0.521","-0.515","-0.498","-0.522","1.36%"
"08/22/2019","-0.514","-0.500","-0.498","-0.516","2.59%"
"08/21/2019","-0.501","-0.500","-0.497","-0.505","2.45%"
"08/20/2019","-0.489","-0.489","-0.489","-0.490","-5.05%"
"08/19/2019","-0.515","-0.474","-0.474","-0.532","10.04%"
"08/16/2019","-0.468","-0.478","-0.467","-0.508","-2.30%"
"08/15/2019","-0.479","-0.468","-0.462","-0.487","2.35%"
"08/14/2019","-0.468","-0.450","-0.449","-0.468","4.00%"
"08/13/2019","-0.450","-0.450","-0.449","-0.455","0.22%"
"08/12/2019","-0.449","-0.441","-0.440","-0.451","1.81%"
"08/09/2019","-0.441","-0.442","-0.433","-0.451","-0.23%"
"08/08/2019","-0.442","-0.435","-0.435","-0.450","1.61%"
"08/07/2019","-0.435","-0.433","-0.433","-0.436","0.46%"
"08/06/2019","-0.433","-0.418","-0.418","-0.433","3.59%"
"08/05/2019","-0.418","-0.428","-0.414","-0.444","-0.95%"
"08/02/2019","-0.422","-0.418","-0.416","-0.422","1.44%"
"08/01/2019","-0.416","-0.438","-0.415","-0.438","0.00%"
"07/31/2019","-0.416","-0.416","-0.416","-0.438","-4.81%"
"07/30/2019","-0.437","-0.418","-0.415","-0.439","4.55%"
"07/29/2019","-0.418","-0.427","-0.418","-0.445","-2.11%"
"07/26/2019","-0.427","-0.423","-0.423","-0.428","-3.39%"
"07/25/2019","-0.442","-0.439","-0.400","-0.458","1.14%"
"07/24/2019","-0.437","-0.438","-0.433","-0.462","-0.46%"
"07/23/2019","-0.439","-0.442","-0.438","-0.467","-1.57%"
"07/22/2019","-0.446","-0.482","-0.446","-0.482","-5.31%"
"07/19/2019","-0.471","-0.490","-0.471","-0.497","-2.08%"
"07/18/2019","-0.481","-0.483","-0.480","-0.490","6.42%"
"07/17/2019","-0.452","-0.451","-0.451","-0.452","0.89%"
"07/16/2019","-0.448","-0.447","-0.441","-0.449","0.22%"
"07/15/2019","-0.447","-0.473","-0.446","-0.473","-4.69%"
"07/13/2019","-0.469","-0.469","-0.469","-0.469","5.16%"
"07/12/2019","-0.446","-0.474","-0.426","-0.474","-3.46%"
"07/11/2019","-0.462","-0.464","-0.457","-0.474","0.22%"
"07/10/2019","-0.461","-0.473","-0.450","-0.479","-2.74%"
"07/09/2019","-0.474","-0.475","-0.473","-0.481","-0.21%"
"07/08/2019","-0.475","-0.474","-0.474","-0.487","0.42%"
"07/05/2019","-0.473","-0.490","-0.451","-0.490","0.00%"
"07/04/2019","-0.473","-0.480","-0.472","-0.480","-1.87%"
"07/03/2019","-0.482","-0.479","-0.468","-0.491","1.69%"
"07/02/2019","-0.474","-0.474","-0.473","-0.480","-0.63%"
"07/01/2019","-0.477","-0.467","-0.467","-0.477","2.14%"
"06/28/2019","-0.467","-0.470","-0.463","-0.477","0.43%"
"06/27/2019","-0.465","-0.478","-0.459","-0.478","1.97%"
"06/26/2019","-0.456","-0.469","-0.455","-0.475","-2.56%"
"06/25/2019","-0.468","-0.486","-0.465","-0.486","-3.70%"
"06/24/2019","-0.486","-0.467","-0.449","-0.486","3.62%"
"06/21/2019","-0.469","-0.458","-0.456","-0.469","2.63%"
"06/20/2019","-0.457","-0.415","-0.347","-0.460","6.03%"
"06/19/2019","-0.431","-0.351","-0.351","-0.447","8.29%"
"06/18/2019","-0.398","-0.415","-0.368","-0.440","-4.33%"
"06/17/2019","-0.416","-0.421","-0.415","-0.439","-5.45%"
"06/14/2019","-0.440","-0.424","-0.421","-0.443","-1.35%"
"06/13/2019","-0.446","-0.416","-0.416","-0.448","0.00%"
"06/12/2019","-0.446","-0.429","-0.414","-0.447","3.96%"
"06/11/2019","-0.429","-0.432","-0.426","-0.450","-0.69%"
"06/10/2019","-0.432","-0.445","-0.387","-0.451","-3.36%"
"06/07/2019","-0.447","-0.442","-0.442","-0.468","0.45%"
"06/06/2019","-0.445","-0.456","-0.439","-0.473","-2.20%"
"06/05/2019","-0.455","-0.481","-0.455","-0.481","0.00%"
"06/04/2019","-0.455","-0.504","-0.411","-0.504","-8.45%"
"06/03/2019","-0.497","-0.491","-0.491","-0.497","0.40%"
"05/31/2019","-0.495","-0.458","-0.458","-0.496","-1.79%"
"05/30/2019","-0.504","-0.497","-0.406","-0.522","3.07%"
"05/29/2019","-0.489","-0.471","-0.419","-0.519","3.82%"
"05/28/2019","-0.471","-0.453","-0.453","-0.480","-0.84%"
"05/27/2019","-0.475","-0.382","-0.382","-0.475","3.26%"
"05/24/2019","-0.460","-0.463","-0.460","-0.463","-0.65%"
"05/23/2019","-0.463","-0.460","-0.459","-0.463","0.87%"
"05/22/2019","-0.459","-0.450","-0.438","-0.473","3.85%"
"05/21/2019","-0.442","-0.447","-0.442","-0.462","-1.12%"
"05/20/2019","-0.447","-0.444","-0.444","-0.447","0.68%"
"05/17/2019","-0.444","-0.446","-0.444","-0.446","-0.67%"
"05/16/2019","-0.447","-0.451","-0.447","-0.461","-0.89%"
"05/15/2019","-0.451","-0.436","-0.436","-0.463","0.22%"
"05/14/2019","-0.450","-0.447","-0.412","-0.459","0.90%"
"05/13/2019","-0.446","-0.474","-0.446","-0.497","-5.51%"
"05/10/2019","-0.472","-0.471","-0.464","-0.494","0.64%"
"05/09/2019","-0.469","-0.467","-0.424","-0.497","0.00%"
"05/08/2019","-0.469","-0.475","-0.450","-0.498","2.63%"
"05/07/2019","-0.457","-0.447","-0.428","-0.475","-2.77%"
"05/06/2019","-0.470","-0.427","-0.388","-0.472","1.73%"
"05/03/2019","-0.462","-0.458","-0.402","-0.506","5.00%"
"05/02/2019","-0.440","-0.451","-0.440","-0.457","18.28%"
"04/30/2019","-0.372","-0.426","-0.372","-0.457","-16.22%"
"04/29/2019","-0.444","-0.442","-0.442","-0.444","0.45%"
"04/26/2019","-0.442","-0.449","-0.442","-0.449","-0.90%"
"04/25/2019","-0.446","-0.439","-0.431","-0.446","3.24%"
"04/24/2019","-0.432","-0.420","-0.403","-0.441","2.61%"
"04/23/2019","-0.421","-0.413","-0.386","-0.426","2.68%"
"04/19/2019","-0.410","-0.410","-0.410","-0.410","-0.73%"
"04/18/2019","-0.413","-0.428","-0.393","-0.428","0.00%"
"04/17/2019","-0.413","-0.407","-0.398","-0.413","4.03%"
"04/16/2019","-0.397","-0.391","-0.387","-0.405","1.79%"
"04/15/2019","-0.390","-0.385","-0.382","-0.396","1.30%"
"04/12/2019","-0.385","-0.379","-0.379","-0.394","0.79%"
"04/11/2019","-0.382","-0.379","-0.379","-0.387","0.53%"
"04/10/2019","-0.380","-0.385","-0.371","-0.389","-6.40%"
"04/09/2019","-0.406","-0.384","-0.384","-0.408","4.37%"
"04/08/2019","-0.389","-0.375","-0.375","-0.390","4.57%"
"04/05/2019","-0.372","-0.389","-0.372","-0.390","-4.62%"
"04/04/2019","-0.390","-0.376","-0.376","-0.391","1.83%"
"04/03/2019","-0.383","-0.371","-0.370","-0.385","3.51%"
"04/02/2019","-0.370","-0.383","-0.343","-0.393","-4.88%"
"04/01/2019","-0.389","-0.383","-0.381","-0.397","-1.27%"
"03/29/2019","-0.394","-0.384","-0.380","-0.398","2.60%"
"03/28/2019","-0.384","-0.393","-0.384","-0.393","-3.52%"
"03/27/2019","-0.398","-0.398","-0.395","-0.400","0.00%"
"03/26/2019","-0.398","-0.380","-0.380","-0.400","1.53%"
"03/25/2019","-0.392","-0.391","-0.391","-0.392","0.26%"
"03/22/2019","-0.391","-0.382","-0.382","-0.393","-0.26%"
"03/21/2019","-0.392","-0.394","-0.391","-0.402","-0.25%"
"03/20/2019","-0.393","-0.395","-0.393","-0.395","-0.51%"
"03/19/2019","-0.395","-0.385","-0.381","-0.399","2.60%"
"03/18/2019","-0.385","-0.385","-0.385","-0.385","-0.26%"
"03/15/2019","-0.386","-0.383","-0.381","-0.388","0.78%"
"03/14/2019","-0.383","-0.375","-0.375","-0.387","-8.15%"
"03/13/2019","-0.417","-0.391","-0.391","-0.421","2.46%"
"03/12/2019","-0.407","-0.390","-0.381","-0.410","0.49%"
"03/11/2019","-0.405","-0.391","-0.389","-0.409","1.76%"
"03/08/2019","-0.398","-0.404","-0.392","-0.412","-1.49%"
"03/07/2019","-0.404","-0.378","-0.378","-0.413","-1.46%"
"03/06/2019","-0.410","-0.379","-0.348","-0.416","7.61%"
"03/05/2019","-0.381","-0.349","-0.349","-0.385","-1.55%"
"03/04/2019","-0.387","-0.379","-0.379","-0.390","0.52%"
"03/01/2019","-0.385","-0.389","-0.376","-0.390","-1.28%"
"02/28/2019","-0.390","-0.401","-0.383","-0.407","0.26%"
"02/27/2019","-0.389","-0.419","-0.388","-0.422","-8.47%"
"02/26/2019","-0.425","-0.428","-0.421","-0.432","-0.93%"
"02/25/2019","-0.429","-0.427","-0.427","-0.434","0.70%"
"02/22/2019","-0.426","-0.437","-0.425","-0.437","-0.93%"
"02/21/2019","-0.430","-0.432","-0.410","-0.437","-0.23%"
"02/20/2019","-0.431","-0.405","-0.398","-0.437","8.02%"
"02/19/2019","-0.399","-0.391","-0.388","-0.483","-3.39%"
"02/18/2019","-0.413","-0.431","-0.413","-0.431","-4.18%"
"02/15/2019","-0.431","-0.428","-0.428","-0.431","0.70%"
"02/14/2019","-0.428","-0.480","-0.428","-0.480","-1.61%"
"02/13/2019","-0.435","-0.479","-0.434","-0.479","-8.03%"
"02/12/2019","-0.473","-0.475","-0.473","-0.481","-1.25%"
"02/11/2019","-0.479","-0.476","-0.476","-0.484","0.21%"
"02/08/2019","-0.478","-0.479","-0.476","-0.486","0.00%"
"02/07/2019","-0.478","-0.489","-0.473","-0.494","-2.65%"
"02/06/2019","-0.491","-0.490","-0.485","-0.491","0.41%"
"02/05/2019","-0.489","-0.489","-0.487","-0.491","0.41%"
"02/04/2019","-0.487","-0.491","-0.487","-0.495","0.00%"
"02/01/2019","-0.487","-0.493","-0.487","-0.493","-0.20%"
"01/31/2019","-0.488","-0.490","-0.482","-0.493","-0.41%"
"01/30/2019","-0.490","-0.460","-0.460","-0.490","6.06%"
"01/29/2019","-0.462","-0.431","-0.431","-0.462","0.00%"
"01/28/2019","-0.462","-0.431","-0.431","-0.462","3.36%"
"01/25/2019","-0.447","-0.433","-0.432","-0.447","3.71%"
"01/24/2019","-0.431","-0.433","-0.429","-0.449","1.17%"
"01/23/2019","-0.426","-0.421","-0.421","-0.448","-4.48%"
"01/22/2019","-0.446","-0.460","-0.403","-0.473","-4.70%"
"01/21/2019","-0.468","-0.456","-0.452","-0.473","1.96%"
"01/18/2019","-0.459","-0.455","-0.454","-0.464","1.55%"
"01/17/2019","-0.452","-0.446","-0.434","-0.458","2.96%"
"01/16/2019","-0.439","-0.427","-0.427","-0.446","1.15%"
"01/15/2019","-0.434","-0.432","-0.425","-0.435","-0.23%"
"01/14/2019","-0.435","-0.435","-0.423","-0.435","2.84%"
"01/11/2019","-0.423","-0.426","-0.421","-0.435","-0.70%"
"01/10/2019","-0.426","-0.431","-0.413","-0.438","-4.48%"
"01/09/2019","-0.446","-0.450","-0.429","-0.453","-1.55%"
"01/08/2019","-0.453","-0.413","-0.413","-0.463","-0.44%"
"01/07/2019","-0.455","-0.445","-0.440","-0.455","-0.44%"
"01/04/2019","-0.457","-0.447","-0.426","-0.457","4.82%"
"01/03/2019","-0.436","-0.426","-0.426","-0.460","-0.91%"
"01/02/2019","-0.440","-0.432","-0.406","-0.458","1.15%"
"01/01/2019","-0.435","-0.435","-0.435","-0.435","1.16%"
"12/31/2018","-0.430","-0.430","-0.430","-0.430","2.38%"
"12/28/2018","-0.420","-0.387","-0.350","-0.420","8.53%"
"12/27/2018","-0.387","-0.405","-0.350","-0.446","-12.64%"
"12/26/2018","-0.443","-0.443","-0.443","-0.443","-0.23%"
"12/25/2018","-0.444","-0.444","-0.444","-0.444","1.14%"
"12/24/2018","-0.439","-0.439","-0.439","-0.439","4.28%"
"12/21/2018","-0.421","-0.423","-0.419","-0.423","-0.47%"
"12/20/2018","-0.423","-0.423","-0.418","-0.429","-0.47%"
"12/19/2018","-0.425","-0.416","-0.416","-0.428","0.24%"
"12/18/2018","-0.424","-0.435","-0.413","-0.463","-8.62%"
"12/17/2018","-0.464","-0.443","-0.442","-0.465","1.53%"
"12/14/2018","-0.457","-0.469","-0.441","-0.476","0.88%"
"12/13/2018","-0.453","-0.477","-0.450","-0.478","0.00%"
"12/12/2018","-0.453","-0.452","-0.452","-0.477","1.57%"
"12/11/2018","-0.446","-0.490","-0.444","-0.502","-0.22%"
"12/10/2018","-0.447","-0.490","-0.446","-0.490","-2.83%"
"12/07/2018","-0.460","-0.467","-0.444","-0.467","-1.50%"
"12/06/2018","-0.467","-0.456","-0.456","-0.499","1.08%"
"12/05/2018","-0.462","-0.477","-0.462","-0.501","-0.86%"
"12/04/2018","-0.466","-0.468","-0.463","-0.498","0.43%"
"12/03/2018","-0.464","-0.509","-0.456","-0.509","-9.20%"
"11/30/2018","-0.511","-0.492","-0.477","-0.519","-2.29%"
"11/29/2018","-0.523","-0.528","-0.484","-0.528","-1.32%"
"11/28/2018","-0.530","-0.497","-0.490","-0.531","9.96%"
"11/27/2018","-0.482","-0.465","-0.465","-0.531","3.21%"
"11/26/2018","-0.467","-0.457","-0.453","-0.521","4.24%"
"11/23/2018","-0.448","-0.486","-0.448","-0.541","-6.08%"
"11/22/2018","-0.477","-0.485","-0.473","-0.567","-7.38%"
"11/21/2018","-0.515","-0.521","-0.515","-0.521","-9.97%"
"11/20/2018","-0.572","-0.493","-0.493","-0.575","10.42%"
"11/19/2018","-0.518","-0.537","-0.506","-0.600","-1.52%"
"11/16/2018","-0.526","-0.564","-0.526","-0.602","-1.68%"
"11/15/2018","-0.535","-0.526","-0.526","-0.605","1.33%"
"11/14/2018","-0.528","-0.600","-0.528","-0.612","-12.58%"
"11/13/2018","-0.604","-0.578","-0.550","-0.604","10.62%"
"11/12/2018","-0.546","-0.601","-0.532","-0.604","-4.55%"
"11/09/2018","-0.572","-0.644","-0.548","-0.681","-9.49%"
"11/08/2018","-0.632","-0.695","-0.629","-0.718","-4.10%"
"11/07/2018","-0.659","-0.738","-0.658","-0.738","-5.86%"
"11/06/2018","-0.700","-0.591","-0.591","-0.740","4.01%"
"11/05/2018","-0.673","-0.673","-0.673","-0.673","-4.40%"
"11/02/2018","-0.704","-0.704","-0.704","-0.704","-6.26%"
"11/01/2018","-0.751","-0.751","-0.751","-0.751","-0.13%"
"10/31/2018","-0.752","-0.752","-0.752","-0.752","9.78%"
"10/30/2018","-0.685","-0.685","-0.685","-0.685","-5.26%"
"10/29/2018","-0.723","-0.723","-0.723","-0.723","10.55%"
"10/26/2018","-0.654","-0.654","-0.654","-0.654","-3.82%"
"10/25/2018","-0.680","-0.680","-0.680","-0.680","3.03%"
"10/24/2018","-0.660","-0.660","-0.660","-0.660","5.10%"
"10/23/2018","-0.628","-0.628","-0.628","-0.628","-0.48%"
"10/22/2018","-0.631","-0.631","-0.631","-0.631","25.95%"
"10/19/2018","-0.501","-0.501","-0.501","-0.501","-15.37%"
"10/18/2018","-0.592","-0.592","-0.592","-0.592","2.07%"
"10/17/2018","-0.580","-0.580","-0.580","-0.580","19.34%"
"10/16/2018","-0.486","-0.486","-0.486","-0.486","14.08%"
"10/15/2018","-0.426","-0.426","-0.426","-0.426","-1.62%"
"10/12/2018","-0.433","-0.433","-0.433","-0.433","0.93%"
"10/11/2018","-0.429","-0.429","-0.429","-0.429","-0.46%"
"10/10/2018","-0.431","-0.431","-0.431","-0.431","0.94%"
"10/09/2018","-0.427","-0.427","-0.427","-0.427","-10.11%"
"10/08/2018","-0.475","-0.475","-0.475","-0.475","-2.86%"
"10/05/2018","-0.489","-0.489","-0.489","-0.489","15.33%"
"10/04/2018","-0.424","-0.424","-0.424","-0.424","4.18%"
"10/03/2018","-0.407","-0.407","-0.407","-0.407","-4.01%"
"10/02/2018","-0.424","-0.424","-0.424","-0.424","-10.74%"
"10/01/2018","-0.475","-0.475","-0.475","-0.475","17.28%"
"09/28/2018","-0.405","-0.405","-0.405","-0.405","-7.74%"
"09/27/2018","-0.439","-0.439","-0.439","-0.439","0.46%"
"09/26/2018","-0.437","-0.437","-0.437","-0.437","-2.67%"
"09/25/2018","-0.449","-0.449","-0.449","-0.449","4.42%"
"09/24/2018","-0.430","-0.430","-0.430","-0.430","2.14%"
"09/21/2018","-0.421","-0.421","-0.421","-0.421","-9.85%"
"09/20/2018","-0.467","-0.467","-0.467","-0.467","1.08%"
"09/19/2018","-0.462","-0.462","-0.462","-0.462","5.00%"
"09/18/2018","-0.440","-0.440","-0.440","-0.440","-4.14%"
"09/17/2018","-0.459","-0.459","-0.459","-0.459","-2.34%"
"09/16/2018","-0.470","-0.470","-0.470","-0.470","0.00%"
"09/14/2018","-0.470","-0.470","-0.470","-0.470","4.91%"
"09/13/2018","-0.448","-0.448","-0.448","-0.448","-3.86%"
"09/12/2018","-0.466","-0.466","-0.466","-0.466","4.02%"
"09/11/2018","-0.448","-0.448","-0.448","-0.448","-3.45%"
"09/10/2018","-0.464","-0.464","-0.464","-0.464","-2.93%"
"09/07/2018","-0.478","-0.478","-0.478","-0.478","3.24%"
"09/06/2018","-0.463","-0.463","-0.463","-0.463","-0.22%"
"09/05/2018","-0.464","-0.464","-0.464","-0.464","-4.33%"
"09/04/2018","-0.485","-0.485","-0.485","-0.485","-0.41%"
"09/03/2018","-0.487","-0.487","-0.487","-0.487","3.84%"
"08/31/2018","-0.469","-0.469","-0.469","-0.469","0.43%"
"08/30/2018","-0.467","-0.467","-0.467","-0.467","-2.71%"
"08/29/2018","-0.480","-0.480","-0.480","-0.480","5.26%"
"08/28/2018","-0.456","-0.456","-0.456","-0.456","0.22%"
"08/27/2018","-0.455","-0.455","-0.455","-0.455","-0.22%"
"08/24/2018","-0.456","-0.456","-0.456","-0.456","0.00%"
"08/23/2018","-0.456","-0.456","-0.456","-0.456","0.00%"
"08/22/2018","-0.456","-0.456","-0.456","-0.456","-4.00%"
"08/21/2018","-0.475","-0.475","-0.475","-0.475","5.56%"
"08/20/2018","-0.450","-0.450","-0.450","-0.450","0.00%"
"08/17/2018","-0.450","-0.450","-0.450","-0.450","3.69%"
"08/16/2018","-0.434","-0.434","-0.434","-0.434","-3.34%"
"08/15/2018","-0.449","-0.449","-0.449","-0.449","-8.18%"
"08/14/2018","-0.489","-0.489","-0.489","-0.489","7.95%"
"08/13/2018","-0.453","-0.453","-0.453","-0.453","-3.62%"
"08/10/2018","-0.470","-0.470","-0.470","-0.470","0.00%"
"08/09/2018","-0.470","-0.470","-0.470","-0.470","2.62%"
"08/08/2018","-0.458","-0.458","-0.458","-0.458","-0.65%"
"08/07/2018","-0.461","-0.461","-0.461","-0.461","2.67%"
"08/06/2018","-0.449","-0.449","-0.449","-0.449","-7.80%"
"08/03/2018","-0.487","-0.487","-0.487","-0.487","1.46%"
"08/02/2018","-0.480","-0.480","-0.480","-0.480","0.21%"
"08/01/2018","-0.479","-0.479","-0.479","-0.479","6.68%"
"07/31/2018","-0.449","-0.449","-0.449","-0.449","-1.97%"
"07/30/2018","-0.458","-0.458","-0.458","-0.458","7.51%"
"07/27/2018","-0.426","-0.426","-0.426","-0.426","-3.84%"
"07/26/2018","-0.443","-0.443","-0.443","-0.443","2.31%"
